ZIP,ParentZIP,Type,State
92672,92672,,CA
92673,92673,,CA
92674,92673,E,CA
92675,92675,,CA
92676,92676,,CA
92677,92677,,CA
92678,92678,E,CA
92679,92679,,CA
92683,92683,,CA
92684,92683,E,CA
92685,92683,E,CA
92688,92688,,CA
92690,92691,E,CA
92691,92691,,CA
92692,92692,,CA
92693,92675,E,CA
92694,92694,,CA
92697,92612,B,CA
92698,92612,B,CA
92701,92701,,CA
92702,92701,E,CA
92703,92703,,CA
92704,92704,,CA
92705,92705,,CA
92706,92706,,CA
92707,92707,,CA
92708,92708,,CA
92711,92701,E,CA
92712,92701,E,CA
92728,92708,E,CA
92735,92705,E,CA
92780,92780,,CA
92781,92780,E,CA
92782,92782,,CA
92799,92704,,CA
92801,92801,,CA
92802,92802,,CA
92803,92801,E,CA
92804,92804,,CA
92805,92805,,CA
92806,92806,,CA
92807,92807,,CA
92808,92808,,CA
92809,92807,,CA
92811,92870,E,CA
92812,92802,E,CA
92814,92804,E,CA
92815,92802,E,CA
92816,92806,E,CA
92817,92807,E,CA
92821,92821,,CA
92822,92821,E,CA
92823,92823,,CA
92825,92805,E,CA
92831,92831,,CA
92832,92832,,CA
92833,92833,,CA
92834,92831,E,CA
92835,92835,,CA
92836,92832,E,CA
92837,92833,E,CA
92838,92835,E,CA
92840,92840,,CA
92841,92841,,CA
92842,92840,E,CA
92843,92843,,CA
92844,92844,,CA
92845,92845,,CA
92846,92845,E,CA
92850,92801,B,CA
92856,92866,E,CA
92857,92865,E,CA
92859,92869,E,CA
92860,92860,,CA
92861,92861,,CA
92862,92676,,CA
92863,92867,E,CA
92864,92867,E,CA
92865,92865,,CA
92866,92866,,CA
92867,92867,,CA
92868,92868,,CA
92869,92869,,CA
92870,92870,,CA
92871,92870,E,CA
92877,92881,E,CA
92878,92882,E,CA
92879,92879,,CA
92880,92880,,CA
92881,92881,,CA
92882,92882,,CA
92883,92883,,CA
92885,92886,E,CA
92886,92886,,CA
92887,92887,,CA
92899,92807,,CA
93001,93001,,CA
93002,93001,E,CA
93003,93003,,CA
93004,93004,,CA
93005,93003,E,CA
93006,93003,E,CA
93007,93003,E,CA
93009,93003,B,CA
93010,93010,,CA
93011,93010,E,CA
93012,93012,,CA
93013,93013,,CA
93014,93013,E,CA
93015,93015,,CA
93016,93015,E,CA
93020,93021,E,CA
93021,93021,,CA
93022,93022,,CA
93023,93023,,CA
93024,93023,E,CA
93030,93030,,CA
93031,93036,E,CA
93032,93036,E,CA
93033,93033,,CA
93034,93033,E,CA
93035,93035,,CA
93036,93036,,CA
93040,93040,E,CA
93041,93041,,CA
93042,93042,B,CA
93043,93043,B,CA
93044,93043,E,CA
93060,93060,,CA
93061,93060,E,CA
93062,93065,E,CA
93063,93063,,CA
93064,93064,B,CA
93065,93065,,CA
93066,93066,,CA
93067,93067,E,CA
93094,93065,E,CA
93099,93063,B,CA
93101,93101,,CA
93102,93101,E,CA
93103,93103,,CA
93105,93105,,CA
93106,93117,B,CA
93107,93117,E,CA
93108,93108,,CA
93109,93109,,CA
93110,93110,,CA
93111,93111,,CA
93116,93117,E,CA
93117,93117,,CA
93118,93117,E,CA
93120,93101,E,CA
93121,93101,E,CA
93130,93105,E,CA
93140,93103,E,CA
93150,93108,E,CA
93160,93111,E,CA
93190,93101,E,CA
93199,93117,B,CA
93201,93201,E,CA
93202,93202,,CA
93203,93203,,CA
93204,93204,,CA
93205,93205,,CA
93206,93206,,CA
93207,93207,,CA
93208,93208,E,CA
93210,93210,,CA
93212,93212,,CA
93215,93215,,CA
93216,93215,E,CA
93218,93218,E,CA
93219,93219,,CA
93220,93220,E,CA
93221,93221,,CA
93222,93222,E,CA
93223,93223,,CA
93224,93224,,CA
93225,93225,,CA
93226,93226,,CA
93227,93291,E,CA
93230,93230,,CA
93232,93230,E,CA
93234,93234,E,CA
93235,93235,,CA
93237,93271,E,CA
93238,93238,,CA
93239,93239,,CA
93240,93240,,CA
93241,93241,,CA
93242,93242,,CA
93243,93243,,CA
93244,93244,,CA
93245,93245,,CA
93246,93245,B,CA
93247,93247,,CA
93249,93249,,CA
93250,93250,,CA
93251,93251,,CA
93252,93252,,CA
93254,93254,,CA
93255,93255,,CA
93256,93256,,CA
93257,93257,,CA
93258,93258,E,CA
93260,93260,,CA
93261,93261,E,CA
93262,93262,,CA
93263,93263,,CA
93265,93265,,CA
93266,93266,,CA
93267,93267,,CA
93268,93268,,CA
93270,93270,,CA
93271,93271,,CA
93272,93272,,CA
93274,93274,,CA
93275,93274,E,CA
93276,93276,E,CA
93277,93277,,CA
93278,93277,E,CA
93279,93277,E,CA
93280,93280,,CA
93282,93274,E,CA
93283,93283,,CA
93285,93285,,CA
93286,93286,,CA
93287,93287,,CA
93290,93277,E,CA
93291,93291,,CA
93292,93292,,CA
93301,93301,,CA
93302,93308,E,CA
93303,93308,E,CA
93304,93304,,CA
93305,93305,,CA
93306,93306,,CA
93307,93307,,CA
93308,93308,,CA
93309,93309,,CA
93311,93311,,CA
93312,93312,,CA
93313,93313,,CA
93314,93314,,CA
93380,93308,E,CA
93383,93313,E,CA
93384,93304,E,CA
93385,93304,E,CA
93386,93306,E,CA
93387,93304,E,CA
93388,93308,E,CA
93389,93309,E,CA
93390,93311,E,CA
93401,93401,,CA
93402,93402,,CA
93403,93401,E,CA
93405,93405,,CA
93406,93401,E,CA
93407,93405,,CA
93408,93401,B,CA
93409,93405,B,CA
93410,93410,,CA
93412,93402,E,CA
93420,93420,,CA
93421,93445,E,CA
93422,93422,,CA
93423,93422,E,CA
93424,93424,E,CA
93426,93426,,CA
93427,93427,,CA
93428,93428,,CA
93429,93429,E,CA
93430,93430,,CA
93432,93432,,CA
93433,93433,,CA
93434,93434,,CA
93435,93430,E,CA
93436,93436,,CA
93437,93437,,CA
93438,93436,E,CA
93440,93440,E,CA
93441,93441,E,CA
93442,93442,,CA
93443,93442,E,CA
93444,93444,,CA
93445,93445,,CA
93446,93446,,CA
93447,93446,E,CA
93448,93449,E,CA
93449,93449,,CA
93450,93450,,CA
93451,93451,,CA
93452,93452,,CA
93453,93453,,CA
93454,93454,,CA
93455,93455,,CA
93456,93454,E,CA
93457,93455,E,CA
93458,93458,,CA
93460,93460,,CA
93461,93461,,CA
93463,93463,,CA
93464,93463,E,CA
93465,93465,,CA
93475,93445,E,CA
93483,93433,E,CA
93501,93501,,CA
93502,93501,E,CA
93504,93505,E,CA
93505,93505,,CA
93510,93510,,CA
93512,93512,,CA
93513,93513,,CA
93514,93514,,CA
93515,93514,E,CA
93516,93516,,CA
93517,93517,,CA
93518,93518,,CA
93519,93519,E,CA
93522,93522,E,CA
93523,93523,,CA
93524,93524,B,CA
93526,93526,,CA
93527,93527,,CA
93528,93528,E,CA
93529,93529,E,CA
93530,93530,E,CA
93531,93531,,CA
93532,93532,,CA
93534,93534,,CA
93535,93535,,CA
93536,93536,,CA
93539,93534,E,CA
93541,93541,E,CA
93542,93555,E,CA
93543,93543,,CA
93544,93544,,CA
93545,93545,,CA
93546,93546,,CA
93549,93549,E,CA
93550,93550,,CA
93551,93551,,CA
93552,93552,,CA
93553,93553,,CA
93554,93554,E,CA
93555,93555,,CA
93556,93555,E,CA
93558,93558,E,CA
93560,93560,,CA
93561,93561,,CA
93562,93562,,CA
93563,93563,,CA
93581,93561,E,CA
93584,93534,E,CA
93586,93536,E,CA
93590,93550,E,CA
93591,93591,,CA
93592,93592,E,CA
93596,93516,E,CA
93599,93550,B,CA
93601,93601,,CA
93602,93602,,CA
93603,93603,,CA
93604,93604,,CA
93605,93605,E,CA
93606,93606,E,CA
93607,93656,E,CA
93608,93608,,CA
93609,93609,,CA
93610,93610,,CA
93611,93611,,CA
93612,93612,,CA
93613,93612,E,CA
93614,93614,,CA
93615,93615,,CA
93616,93616,,CA
93618,93618,,CA
93619,93619,,CA
93620,93620,,CA
93621,93621,,CA
93622,93622,,CA
93623,93623,,CA
93624,93624,E,CA
93625,93625,,CA
93626,93626,,CA
93627,93627,E,CA
93628,93628,,CA
93630,93630,,CA
93631,93631,,CA
93633,93633,E,CA
93634,93634,E,CA
93635,93635,,CA
93636,93636,,CA
93637,93637,,CA
93638,93638,,CA
93639,93638,E,CA
93640,93640,,CA
93641,93641,,CA
93642,93664,E,CA
93643,93643,,CA
93644,93644,,CA
93645,93645,,CA
93646,93646,,CA
93647,93647,,CA
93648,93648,,CA
93649,93654,E,CA
93650,93650,,CA
93651,93651,,CA
93652,93652,,CA
93653,93653,,CA
93654,93654,,CA
93656,93656,,CA
93657,93657,,CA
93660,93660,,CA
93661,93620,E,CA
93662,93662,,CA
93664,93664,,CA
93665,93665,E,CA
93666,93666,E,CA
93667,93667,,CA
93668,93668,,CA
93669,93669,,CA
93670,93615,E,CA
93673,93673,E,CA
93675,93675,,CA
93701,93701,,CA
93702,93702,,CA
93703,93703,,CA
93704,93704,,CA
93705,93705,,CA
93706,93706,,CA
93707,93721,E,CA
93708,93721,E,CA
93709,93721,E,CA
93710,93710,,CA
93711,93711,,CA
93712,93721,E,CA
93714,93721,E,CA
93715,93721,E,CA
93716,93721,E,CA
93717,93721,E,CA
93718,93721,E,CA
93720,93720,,CA
93721,93721,,CA
93722,93722,,CA
93723,93723,,CA
93724,93721,B,CA
93725,93725,,CA
93726,93726,,CA
93727,93727,,CA
93728,93728,,CA
93729,93720,E,CA
93730,93730,,CA
93737,93721,,CA
93740,93710,B,CA
93741,93704,B,CA
93744,93728,E,CA
93745,93725,E,CA
93747,93727,E,CA
93750,93702,B,CA
93755,93704,E,CA
93760,93721,B,CA
93761,93701,B,CA
93764,93721,B,CA
93765,93705,B,CA
93771,93706,E,CA
93772,93706,E,CA
93773,93706,E,CA
93774,93706,E,CA
93775,93706,E,CA
93776,93706,E,CA
93777,93706,E,CA
93778,93706,E,CA
93779,93706,E,CA
93786,93706,B,CA
93790,93705,E,CA
93791,93705,E,CA
93792,93705,E,CA
93793,93705,E,CA
93794,93705,E,CA
93844,93727,B,CA
93888,93727,B,CA
93901,93901,,CA
93902,93901,E,CA
93905,93905,,CA
93906,93906,,CA
93907,93907,,CA
93908,93908,,CA
93912,93907,E,CA
93915,93905,E,CA
93920,93920,,CA
93921,93921,E,CA
93922,93923,E,CA
93923,93923,,CA
93924,93924,,CA
93925,93925,,CA
93926,93926,,CA
93927,93927,,CA
93928,93928,E,CA
93930,93930,,CA
93932,93932,E,CA
93933,93933,,CA
93940,93940,,CA
93942,93940,E,CA
93943,93943,,CA
93944,93940,E,CA
93950,93950,,CA
93953,93953,,CA
93954,93954,E,CA
93955,93955,,CA
93960,93960,,CA
93962,93962,E,CA
94002,94002,,CA
94005,94005,,CA
94010,94010,,CA
94011,94010,E,CA
94014,94014,,CA
94015,94015,,CA
94016,94014,E,CA
94017,94015,E,CA
94018,94019,E,CA
94019,94019,,CA
94020,94020,,CA
94021,94021,,CA
94022,94022,,CA
94023,94022,E,CA
94024,94024,,CA
94025,94025,,CA
94026,94025,E,CA
94027,94027,,CA
94028,94028,,CA
94030,94030,,CA
94035,94043,E,CA
94037,94037,E,CA
94038,94038,,CA
94039,94043,E,CA
94040,94040,,CA
94041,94041,,CA
94042,94041,E,CA
94043,94043,,CA
94044,94044,,CA
94060,94060,,CA
94061,94061,,CA
94062,94062,,CA
94063,94063,,CA
94064,94063,E,CA
94065,94065,,CA
94066,94066,,CA
94070,94070,,CA
94074,94074,,CA
94080,94080,,CA
94083,94080,E,CA
94085,94085,,CA
94086,94086,,CA
94087,94087,,CA
94088,94085,E,CA
94089,94089,,CA
94102,94102,,CA
94103,94103,,CA
94104,94104,,CA
94105,94105,,CA
94107,94107,,CA
94108,94108,,CA
94109,94109,,CA
94110,94110,,CA
94111,94111,,CA
94112,94112,,CA
94114,94114,,CA
94115,94115,,CA
94116,94116,,CA
94117,94117,,CA
94118,94118,,CA
94119,94105,E,CA
94120,94104,E,CA
94121,94121,,CA
94122,94122,,CA
94123,94123,,CA
94124,94124,,CA
94125,94102,E,CA
94126,94111,E,CA
94127,94127,,CA
94128,94128,,CA
94129,94129,,CA
94130,94130,,CA
94131,94131,,CA
94132,94132,,CA
94133,94133,,CA
94134,94134,,CA
94137,94104,B,CA
94139,94104,B,CA
94140,94109,E,CA
94141,94103,E,CA
94142,94103,E,CA
94143,94117,,CA
94144,94118,B,CA
94145,94104,B,CA
94146,94114,E,CA
94147,94123,E,CA
94151,94105,B,CA
94158,94158,,CA
94159,94118,E,CA
94160,94124,B,CA
94161,94111,B,CA
94163,94104,B,CA
94164,94109,E,CA
94172,94122,E,CA
94177,94105,B,CA
94188,94124,,CA
94203,95814,B,CA
94204,95815,B,CA
94205,95823,B,CA
94206,95823,B,CA
94207,95814,B,CA
94208,95814,B,CA
94209,95814,B,CA
94211,95814,B,CA
94229,95814,B,CA
94230,95823,B,CA
94232,95818,B,CA
94234,95814,B,CA
94235,95814,B,CA
94236,95814,B,CA
94237,95814,B,CA
94239,95818,B,CA
94240,95814,B,CA
94244,95814,B,CA
94245,95814,B,CA
94247,95823,B,CA
94248,95814,B,CA
94249,95816,B,CA
94250,95814,B,CA
94252,95814,B,CA
94254,95823,B,CA
94256,95823,B,CA
94257,95814,B,CA
94258,95814,B,CA
94259,95818,B,CA
94261,95814,B,CA
94262,95823,B,CA
94263,95814,B,CA
94267,95815,B,CA
94268,95814,B,CA
94269,95818,B,CA
94271,95814,B,CA
94273,95814,B,CA
94274,95814,B,CA
94277,95814,B,CA
94278,95816,B,CA
94279,95814,B,CA
94280,95822,B,CA
94282,95823,B,CA
94283,95823,B,CA
94284,95818,B,CA
94285,95818,B,CA
94287,95814,B,CA
94288,95814,B,CA
94289,95814,B,CA
94290,95818,B,CA
94291,95818,B,CA
94293,95818,B,CA
94294,95818,B,CA
94295,95814,B,CA
94296,95811,B,CA
94297,95818,B,CA
94298,95814,B,CA
94299,95816,B,CA
94301,94301,,CA
94302,94303,E,CA
94303,94303,,CA
94304,94304,,CA
94305,94305,,CA
94306,94306,,CA
94309,94305,E,CA
94401,94401,,CA
94402,94402,,CA
94403,94403,,CA
94404,94404,,CA
94497,94403,B,CA
94501,94501,,CA
94502,94502,,CA
94503,94503,,CA
94505,94505,,CA
94506,94506,,CA
94507,94507,,CA
94508,94508,,CA
94509,94509,,CA
94510,94510,,CA
94511,94511,E,CA
94512,94512,,CA
94513,94513,,CA
94514,94514,,CA
94515,94515,,CA
94516,94516,E,CA
94517,94517,,CA
94518,94518,,CA
94519,94519,,CA
94520,94520,,CA
94521,94521,,CA
94522,94520,E,CA
94523,94523,,CA
94524,94520,E,CA
94525,94525,,CA
94526,94526,,CA
94527,94520,E,CA
94528,94528,E,CA
94529,94520,B,CA
94530,94530,,CA
94531,94531,,CA
94533,94533,,CA
94534,94534,,CA
94535,94535,,CA
94536,94536,,CA
94537,94536,E,CA
94538,94538,,CA
94539,94539,,CA
94540,94544,E,CA
94541,94541,,CA
94542,94542,,CA
94543,94541,E,CA
94544,94544,,CA
94545,94545,,CA
94546,94546,,CA
94547,94547,,CA
94548,94548,E,CA
94549,94549,,CA
94550,94550,,CA
94551,94551,,CA
94552,94552,,CA
94553,94553,,CA
94555,94555,,CA
94556,94556,,CA
94557,94544,E,CA
94558,94558,,CA
94559,94559,,CA
94560,94560,,CA
94561,94561,,CA
94562,94574,E,CA
94563,94563,,CA
94564,94564,,CA
94565,94565,,CA
94566,94566,,CA
94567,94567,,CA
94568,94568,,CA
94569,94569,E,CA
94570,94556,E,CA
94571,94571,,CA
94572,94572,,CA
94573,94573,E,CA
94574,94574,,CA
94575,94575,,CA
94576,94576,,CA
94577,94577,,CA
94578,94578,,CA
94579,94579,,CA
94580,94580,,CA
94581,94558,E,CA
94582,94582,,CA
94583,94583,,CA
94585,94585,,CA
94586,94586,,CA
94587,94587,,CA
94588,94588,,CA
94589,94589,,CA
94590,94590,,CA
94591,94591,,CA
94592,94592,,CA
94595,94595,,CA
94596,94596,,CA
94597,94597,,CA
94598,94598,,CA
94599,94599,,CA
94601,94601,,CA
94602,94602,,CA
94603,94603,,CA
94604,94612,E,CA
94605,94605,,CA
94606,94606,,CA
94607,94607,,CA
94608,94608,,CA
94609,94609,,CA
94610,94610,,CA
94611,94611,,CA
94612,94612,,CA
94613,94613,E,CA
94614,94621,E,CA
94615,94607,,CA
94617,94607,,CA
94618,94618,,CA
94619,94619,,CA
94620,94601,E,CA
94621,94621,,CA
94622,94577,B,CA
94623,94607,E,CA
94624,94603,E,CA
94649,94612,B,CA
94659,94612,B,CA
94660,94607,B,CA
94661,94611,E,CA
94662,94608,E,CA
94666,94612,B,CA
94701,94704,E,CA
94702,94702,,CA
94703,94703,,CA
94704,94704,,CA
94705,94705,,CA
94706,94706,,CA
94707,94707,,CA
94708,94708,,CA
94709,94709,,CA
94710,94710,,CA
94712,94704,E,CA
94720,94720,B,CA
94801,94801,,CA
94802,94801,E,CA
94803,94803,,CA
94804,94804,,CA
94805,94805,,CA
94806,94806,,CA
94807,94801,E,CA
94808,94804,E,CA
94820,94803,E,CA
94850,94850,,CA
94901,94901,,CA
94903,94903,,CA
94904,94904,,CA
94912,94903,E,CA
94913,94903,E,CA
94914,94903,E,CA
94915,94901,E,CA
94920,94920,,CA
94922,94922,,CA
94923,94923,,CA
94924,94924,,CA
94925,94925,,CA
94926,94928,B,CA
94927,94928,E,CA
94928,94928,,CA
94929,94929,E,CA
94930,94930,,CA
94931,94931,,CA
94933,94933,E,CA
94937,94937,,CA
94938,94938,E,CA
94939,94939,,CA
94940,94940,,CA
94941,94941,,CA
94942,94941,E,CA
94945,94945,,CA
94946,94946,,CA
94947,94947,,CA
94948,94947,E,CA
94949,94949,,CA
94950,94950,E,CA
94951,94951,,CA
94952,94952,,CA
94953,94952,E,CA
94954,94954,,CA
94955,94952,E,CA
94956,94956,,CA
94957,94957,E,CA
94960,94960,,CA
94963,94963,E,CA
94964,94964,E,CA
94965,94965,,CA
94966,94965,E,CA
94970,94970,,CA
94971,94971,E,CA
94972,94972,,CA
94973,94973,E,CA
94974,94964,,CA
94975,94952,E,CA
94976,94925,E,CA
94977,94939,E,CA
94978,94930,E,CA
94979,94960,E,CA
94998,94947,B,CA
94999,94954,,CA
95001,95003,E,CA
95002,95002,E,CA
95003,95003,,CA
95004,95004,,CA
95005,95005,,CA
95006,95006,,CA
95007,95007,E,CA
95008,95008,,CA
95009,95008,E,CA
95010,95010,,CA
95011,95008,E,CA
95012,95012,,CA
95013,95013,E,CA
95014,95014,,CA
95015,95014,E,CA
95017,95017,,CA
95018,95018,,CA
95019,95019,,CA
95020,95020,,CA
95021,95020,E,CA
95023,95023,,CA
95024,95023,E,CA
95026,95033,E,CA
95030,95030,,CA
95031,95030,E,CA
95032,95032,,CA
95033,95033,,CA
95035,95035,,CA
95036,95035,E,CA
95037,95037,,CA
95038,95037,E,CA
95039,95039,,CA
95041,95041,E,CA
95042,95120,E,CA
95043,95043,,CA
95044,95033,E,CA
95045,95045,,CA
95046,95046,,CA
95050,95050,,CA
95051,95051,,CA
95052,95050,E,CA
95053,95053,B,CA
95054,95054,,CA
95055,95051,E,CA
95056,95054,E,CA
95060,95060,,CA
95061,95060,E,CA
95062,95062,,CA
95063,95062,E,CA
95064,95064,,CA
95065,95065,,CA
95066,95066,,CA
95067,95066,E,CA
95070,95070,,CA
95071,95070,E,CA
95073,95073,,CA
95075,95075,,CA
95076,95076,,CA
95077,95076,E,CA
95101,95131,,CA
95103,95113,E,CA
95106,95113,E,CA
95108,95113,E,CA
95109,95113,E,CA
95110,95110,,CA
95111,95111,,CA
95112,95112,,CA
95113,95113,,CA
95115,95113,E,CA
95116,95116,,CA
95117,95117,,CA
95118,95118,,CA
95119,95119,,CA
95120,95120,,CA
95121,95121,,CA
95122,95122,,CA
95123,95123,,CA
95124,95124,,CA
95125,95125,,CA
95126,95126,,CA
95127,95127,,CA
95128,95128,,CA
95129,95129,,CA
95130,95130,,CA
95131,95131,,CA
95132,95132,,CA
95133,95133,,CA
95134,95134,,CA
95135,95135,,CA
95136,95136,,CA
95138,95138,,CA
95139,95139,,CA
95140,95140,,CA
95141,95037,,CA
95148,95148,,CA
95150,95131,E,CA
95151,95121,E,CA
95152,95132,E,CA
95153,95123,E,CA
95154,95124,E,CA
95155,95125,E,CA
95156,95116,E,CA
95157,95130,E,CA
95158,95118,E,CA
95159,95128,E,CA
95160,95120,E,CA
95161,95131,E,CA
95164,95134,E,CA
95170,95129,E,CA
95172,95113,E,CA
95173,95122,E,CA
95190,95131,B,CA
95191,95126,B,CA
95192,95112,B,CA
95193,95123,B,CA
95194,95110,B,CA
95196,95113,B,CA
95201,95206,E,CA
95202,95202,,CA
95203,95203,,CA
95204,95204,,CA
95205,95205,,CA
95206,95206,,CA
95207,95207,,CA
95208,95206,E,CA
95209,95209,,CA
95210,95210,,CA
95211,95211,B,CA
95212,95212,,CA
95213,95206,E,CA
95214,95206,B,CA
95215,95215,,CA
95219,95219,,CA
95220,95220,,CA
95221,95222,E,CA
95222,95222,,CA
95223,95223,,CA
95224,95224,E,CA
95225,95225,E,CA
95226,95226,E,CA
95227,95227,E,CA
95228,95228,,CA
95229,95251,E,CA
95230,95230,,CA
95231,95231,,CA
95232,95232,,CA
95233,95233,E,CA
95234,95234,E,CA
95236,95236,,CA
95237,95237,,CA
95240,95240,,CA
95241,95240,E,CA
95242,95242,,CA
95245,95245,,CA
95246,95246,,CA
95247,95247,,CA
95248,95248,E,CA
95249,95249,,CA
95251,95251,,CA
95252,95252,,CA
95253,95240,E,CA
95254,95254,E,CA
95255,95255,,CA
95257,95257,,CA
95258,95258,,CA
95267,95207,E,CA
95269,95207,E,CA
95296,95206,B,CA
95297,95204,B,CA
95301,95301,,CA
95303,95303,,CA
95304,95304,,CA
95305,95305,E,CA
95306,95306,,CA
95307,95307,,CA
95309,95327,E,CA
95310,95310,,CA
95311,95311,,CA
95312,95312,E,CA
95313,95313,,CA
95315,95315,,CA
95316,95316,,CA
95317,95317,,CA
95318,95318,E,CA
95319,95319,E,CA
95320,95320,,CA
95321,95321,,CA
95322,95322,,CA
95323,95323,,CA
95324,95324,,CA
95325,95325,,CA
95326,95326,,CA
95327,95327,,CA
95328,95328,,CA
95329,95329,,CA
95330,95330,,CA
95333,95333,,CA
95334,95334,,CA
95335,95335,,CA
95336,95336,,CA
95337,95337,,CA
95338,95338,,CA
95340,95340,,CA
95341,95341,,CA
95343,95340,,CA
95344,95340,E,CA
95345,95345,,CA
95346,95346,,CA
95347,95321,E,CA
95348,95348,,CA
95350,95350,,CA
95351,95351,,CA
95352,95350,E,CA
95353,95354,E,CA
95354,95354,,CA
95355,95355,,CA
95356,95356,,CA
95357,95357,,CA
95358,95358,,CA
95360,95360,,CA
95361,95361,,CA
95363,95363,,CA
95364,95364,,CA
95365,95365,,CA
95366,95366,,CA
95367,95367,,CA
95368,95368,,CA
95369,95369,,CA
95370,95370,,CA
95372,95372,,CA
95373,95370,E,CA
95374,95374,,CA
95375,95375,E,CA
95376,95376,,CA
95377,95377,,CA
95378,95376,E,CA
95379,95379,,CA
95380,95380,,CA
95381,95380,E,CA
95382,95382,,CA
95383,95383,,CA
95385,95385,,CA
95386,95386,,CA
95387,95387,E,CA
95388,95388,,CA
95389,95389,,CA
95391,95391,,CA
95397,95350,B,CA
95401,95401,,CA
95402,95404,E,CA
95403,95403,,CA
95404,95404,,CA
95405,95405,,CA
95406,95401,E,CA
95407,95407,,CA
95409,95409,,CA
95410,95410,,CA
95412,95412,,CA
95415,95415,,CA
95416,95476,E,CA
95417,95417,,CA
95418,95482,E,CA
95419,95472,E,CA
95420,95420,,CA
95421,95421,,CA
95422,95422,,CA
95423,95423,,CA
95424,95422,E,CA
95425,95425,,CA
95426,95426,E,CA
95427,95427,,CA
95428,95428,,CA
95429,95429,,CA
95430,95430,E,CA
95431,95431,E,CA
95432,95432,,CA
95433,95476,E,CA
95435,95435,E,CA
95436,95436,,CA
95437,95437,,CA
95439,95439,,CA
95441,95441,,CA
95442,95442,,CA
95443,95443,,CA
95444,95444,,CA
95445,95445,,CA
95446,95446,,CA
95448,95448,,CA
95449,95449,,CA
95450,95450,,CA
95451,95451,,CA
95452,95452,,CA
95453,95453,,CA
95454,95454,,CA
95456,95456,,CA
95457,95457,,CA
95458,95458,,CA
95459,95459,,CA
95460,95460,,CA
95461,95461,,CA
95462,95462,,CA
95463,95463,,CA
95464,95464,,CA
95465,95465,,CA
95466,95466,,CA
95467,95467,,CA
95468,95468,,CA
95469,95469,,CA
95470,95470,,CA
95471,95471,E,CA
95472,95472,,CA
95473,95472,E,CA
95476,95476,,CA
95480,95421,E,CA
95481,95482,E,CA
95482,95482,,CA
95485,95485,,CA
95486,95486,E,CA
95487,95476,E,CA
95488,95488,,CA
95490,95490,,CA
95492,95492,,CA
95493,95493,,CA
95494,95494,,CA
95497,95497,E,CA
95501,95501,,CA
95502,95501,E,CA
95503,95503,,CA
95511,95511,,CA
95514,95514,,CA
95518,95521,E,CA
95519,95519,,CA
95521,95521,,CA
95524,95524,,CA
95525,95525,,CA
95526,95526,,CA
95527,95527,,CA
95528,95528,,CA
95531,95531,,CA
95532,95531,B,CA
95534,95503,E,CA
95536,95536,,CA
95537,95537,E,CA
95538,95531,E,CA
95540,95540,,CA
95542,95542,,CA
95543,95543,,CA
95545,95545,E,CA
95546,95546,,CA
95547,95547,,CA
95548,95548,,CA
95549,95549,,CA
95550,95550,,CA
95551,95551,,CA
95552,95552,,CA
95553,95553,E,CA
95554,95554,,CA
95555,95555,,CA
95556,95556,E,CA
95558,95558,,CA
95559,95559,E,CA
95560,95560,,CA
95562,95562,,CA
95563,95563,E,CA
95564,95564,,CA
95565,95565,,CA
95567,95567,,CA
95568,95568,,CA
95569,95569,,CA
95570,95570,,CA
95571,95571,E,CA
95573,95573,,CA
95585,95585,,CA
95587,95587,,CA
95589,95589,,CA
95595,95595,,CA
95601,95601,E,CA
95602,95602,,CA
95603,95603,,CA
95604,95604,E,CA
95605,95605,,CA
95606,95606,,CA
95607,95607,,CA
95608,95608,,CA
95609,95608,E,CA
95610,95610,,CA
95611,95621,E,CA
95612,95612,,CA
95613,95667,E,CA
95614,95614,,CA
95615,95615,,CA
95616,95616,,CA
95617,95618,E,CA
95618,95618,,CA
95619,95619,,CA
95620,95620,,CA
95621,95621,,CA
95623,95623,,CA
95624,95624,,CA
95625,95625,E,CA
95626,95626,,CA
95627,95627,,CA
95628,95628,,CA
95629,95629,,CA
95630,95630,,CA
95631,95631,,CA
95632,95632,,CA
95633,95633,,CA
95634,95634,,CA
95635,95635,,CA
95636,95636,,CA
95637,95637,,CA
95638,95638,,CA
95639,95639,E,CA
95640,95640,,CA
95641,95641,,CA
95642,95642,,CA
95644,95666,E,CA
95645,95645,,CA
95646,95646,E,CA
95648,95648,,CA
95650,95650,,CA
95651,95651,,CA
95652,95652,,CA
95653,95653,E,CA
95654,95642,E,CA
95655,95655,,CA
95656,95684,E,CA
95658,95658,,CA
95659,95659,,CA
95660,95660,,CA
95661,95661,,CA
95662,95662,,CA
95663,95663,,CA
95664,95664,,CA
95665,95665,,CA
95666,95666,,CA
95667,95667,,CA
95668,95668,,CA
95669,95669,,CA
95670,95670,,CA
95671,95673,B,CA
95672,95672,,CA
95673,95673,,CA
95674,95674,,CA
95675,95675,E,CA
95676,95645,E,CA
95677,95677,,CA
95678,95678,,CA
95679,95679,E,CA
95680,95680,E,CA
95681,95681,,CA
95682,95682,,CA
95683,95683,,CA
95684,95684,,CA
95685,95685,,CA
95686,95686,E,CA
95687,95687,,CA
95688,95688,,CA
95689,95689,,CA
95690,95690,,CA
95691,95691,,CA
95692,95692,,CA
95693,95693,,CA
95694,95694,,CA
95695,95695,,CA
95696,95688,E,CA
95697,95697,E,CA
95698,95698,E,CA
